"highwayThing","streetName"
"http://linkedgeodata.org/triplify/way173076274","Holsteiner Weg"
"http://linkedgeodata.org/triplify/way173076275","Holsteiner Weg"
"http://linkedgeodata.org/triplify/way173076276","Holsteiner Weg"
"http://linkedgeodata.org/triplify/way173076277","Laurentiusstraße"
"http://linkedgeodata.org/triplify/way173076278","Mallinckrodtstraße"
"http://linkedgeodata.org/triplify/way173078660","Grüner Weg"
"http://linkedgeodata.org/triplify/way173078661","Grüner Weg"
"http://linkedgeodata.org/triplify/way173078662","Mecklenburger Weg"
"http://linkedgeodata.org/triplify/way173078663","Mecklenburger Weg"
"http://linkedgeodata.org/triplify/way173078664","Mecklenburger Weg"
"http://linkedgeodata.org/triplify/way173078665","Mecklenburger Weg"
"http://linkedgeodata.org/triplify/way173078666","Mecklenburger Weg"
"http://linkedgeodata.org/triplify/way173099866","Brandenburger Weg"
"http://linkedgeodata.org/triplify/way173099867","Brandenburger Weg"
"http://linkedgeodata.org/triplify/way173099868","Eichenweg"
"http://linkedgeodata.org/triplify/way173099874","Thüringer Weg"
"http://linkedgeodata.org/triplify/way173104644","Akazienweg"
"http://linkedgeodata.org/triplify/way173104645","Eichenweg"
"http://linkedgeodata.org/triplify/way173104646","Eichenweg"
"http://linkedgeodata.org/triplify/way173104647","Eichenweg"
"http://linkedgeodata.org/triplify/way173104648","Ahornweg"
"http://linkedgeodata.org/triplify/way173104649","Eichenweg"
"http://linkedgeodata.org/triplify/way173104650","Eichenweg"
"http://linkedgeodata.org/triplify/way173104651","Hauptstraße"
"http://linkedgeodata.org/triplify/way173104652","Hauptstraße"
"http://linkedgeodata.org/triplify/way173104653","Hessenberg"
"http://linkedgeodata.org/triplify/way173104654","Krummes Ohr"
"http://linkedgeodata.org/triplify/way173104656","Lindenweg"
"http://linkedgeodata.org/triplify/way173104657","Lindenweg"
"http://linkedgeodata.org/triplify/way173104661","Twete"
"http://linkedgeodata.org/triplify/way173104662","Twete"
"http://linkedgeodata.org/triplify/way173122186","Frankfurter Weg"
"http://linkedgeodata.org/triplify/way173152074","Ferdinandstraße"
"http://linkedgeodata.org/triplify/way173156194","Anton-Heinen-Straße"
"http://linkedgeodata.org/triplify/way173156195","Damaschkestraße"
"http://linkedgeodata.org/triplify/way173156196","Damaschkestraße"
"http://linkedgeodata.org/triplify/way173156199","Dr.-Rörig-Damm"
"http://linkedgeodata.org/triplify/way173156204","Dubelohstraße"
"http://linkedgeodata.org/triplify/way173156206","Hermann-Kirchhoff-Straße"
"http://linkedgeodata.org/triplify/way173156207","Hermann-Löns-Straße"
"http://linkedgeodata.org/triplify/way173156208","Kaiser-Heinrich-Straße"
"http://linkedgeodata.org/triplify/way173156209","Le-Mans-Wall"
"http://linkedgeodata.org/triplify/way173156210","Mastbruchstraße"
"http://linkedgeodata.org/triplify/way173156211","Penzlinger Straße"
"http://linkedgeodata.org/triplify/way173156213","Salierstraße"
"http://linkedgeodata.org/triplify/way173156214","Schatenweg"
"http://linkedgeodata.org/triplify/way173156215","Pontanusstraße"
"http://linkedgeodata.org/triplify/way173156217","Königstraße"
"http://linkedgeodata.org/triplify/way173156220","Trakehnerstraße"
"http://linkedgeodata.org/triplify/way173278745","Görlitzer Straße"
"http://linkedgeodata.org/triplify/way173509293","Tottigstraße"
"http://linkedgeodata.org/triplify/way173510412","Bocerstraße"
"http://linkedgeodata.org/triplify/way173510416","Engersstraße"
"http://linkedgeodata.org/triplify/way173525714","Dorfstraße"
"http://linkedgeodata.org/triplify/way173525724","Dorfstraße"
"http://linkedgeodata.org/triplify/way173528478","Ranzenberg"
"http://linkedgeodata.org/triplify/way173597029","Emsweg"
"http://linkedgeodata.org/triplify/way173597033","Holzweg"
"http://linkedgeodata.org/triplify/way173597034","Pastor-Bangen-Weg"
"http://linkedgeodata.org/triplify/way173597036","Pastor-Bangen-Weg"
"http://linkedgeodata.org/triplify/way173602577","Sandbrink"
"http://linkedgeodata.org/triplify/way173607598","Dirksfeld"
"http://linkedgeodata.org/triplify/way173607599","Frankfurter Weg"
"http://linkedgeodata.org/triplify/way173636117","Düsterngrund"
"http://linkedgeodata.org/triplify/way173659279","Rotkehlchenweg"
"http://linkedgeodata.org/triplify/way173659283","Elsternweg"
"http://linkedgeodata.org/triplify/way173672628","Laurentiusstraße"
"http://linkedgeodata.org/triplify/way173672639","Westernstraße"
"http://linkedgeodata.org/triplify/way173681316","Bonifatiusstraße"
"http://linkedgeodata.org/triplify/way173681320","Hubertusstraße"
"http://linkedgeodata.org/triplify/way173681324","Josefstraße"
"http://linkedgeodata.org/triplify/way173681325","Liboriusstraße"
"http://linkedgeodata.org/triplify/way173681328","Meinwerkstraße"
"http://linkedgeodata.org/triplify/way173681330","Meinwerkstraße"
"http://linkedgeodata.org/triplify/way173681332","Michaelstraße"
"http://linkedgeodata.org/triplify/way173681358","Vitusstraße"
"http://linkedgeodata.org/triplify/way173681359","Vitusstraße"
"http://linkedgeodata.org/triplify/way173681361","Liboriusstraße"
"http://linkedgeodata.org/triplify/way173698239","Johannesstraße"
"http://linkedgeodata.org/triplify/way173698240","Johannesstraße"
"http://linkedgeodata.org/triplify/way173698241","Johannesstraße"
"http://linkedgeodata.org/triplify/way173698243","Liboriusstraße"
"http://linkedgeodata.org/triplify/way173698244","Liboriusstraße"
"http://linkedgeodata.org/triplify/way173698245","Liboriusstraße"
"http://linkedgeodata.org/triplify/way173698739","Heinrichstraße"
"http://linkedgeodata.org/triplify/way173698740","Wilhelmweg"
"http://linkedgeodata.org/triplify/way173727973","Bachstraße"
"http://linkedgeodata.org/triplify/way173727979","Eulenberg"
"http://linkedgeodata.org/triplify/way173727986","Eulenberg"
"http://linkedgeodata.org/triplify/way173742026","Diebesweg"
"http://linkedgeodata.org/triplify/way173804278","An den Steinkisten"
"http://linkedgeodata.org/triplify/way173804279","An den Steinkisten"
"http://linkedgeodata.org/triplify/way173804280","Bohnenkamp"
"http://linkedgeodata.org/triplify/way173804281","Bohnenkamp"
"http://linkedgeodata.org/triplify/way173804282","Bohnenkamp"
"http://linkedgeodata.org/triplify/way173804287","Lümmergen"
"http://linkedgeodata.org/triplify/way173804289","Schulstraße"
"http://linkedgeodata.org/triplify/way173837293","Bänkelweg"
"http://linkedgeodata.org/triplify/way173837295","Knappenweg"
"http://linkedgeodata.org/triplify/way173837296","Knappenweg"
"http://linkedgeodata.org/triplify/way173837297","Knappenweg"
"http://linkedgeodata.org/triplify/way173837298","Ritterholz"
"http://linkedgeodata.org/triplify/way173842951","Burggraben"
"http://linkedgeodata.org/triplify/way173842953","Burggraben"
"http://linkedgeodata.org/triplify/way173842955","Bänkelweg"
"http://linkedgeodata.org/triplify/way173842956","Ritterholz"
"http://linkedgeodata.org/triplify/way173842958","Ritterholz"
"http://linkedgeodata.org/triplify/way173842960","Ritterholz"
"http://linkedgeodata.org/triplify/way173842962","Ritterholz"
"http://linkedgeodata.org/triplify/way175260932","Pappelweg"
"http://linkedgeodata.org/triplify/way175402040","Hiermsweg"
"http://linkedgeodata.org/triplify/way175415906","Damaschkestraße"
"http://linkedgeodata.org/triplify/way175566791","Am Stadtberg"
"http://linkedgeodata.org/triplify/way175566796","Teutoburger Straße"
"http://linkedgeodata.org/triplify/way175843736","Alfener Kirchweg"
"http://linkedgeodata.org/triplify/way175843737","Bachstraße"
"http://linkedgeodata.org/triplify/way175843743","Dammstraße"
"http://linkedgeodata.org/triplify/way175843744","Im Winkel"
"http://linkedgeodata.org/triplify/way175843745","Mühlbachtal"
"http://linkedgeodata.org/triplify/way175843747","Mühlbachtal"
"http://linkedgeodata.org/triplify/way175843755","Lechtenberg"
"http://linkedgeodata.org/triplify/way175843756","Burgweg"
"http://linkedgeodata.org/triplify/way175843763","Am Turnplatz"
"http://linkedgeodata.org/triplify/way175843766","Unterm Hahnen"
"http://linkedgeodata.org/triplify/way175843767","Westernstraße"
"http://linkedgeodata.org/triplify/way175843768","Westernstraße"
"http://linkedgeodata.org/triplify/way175846761","Borchener Straße"
"http://linkedgeodata.org/triplify/way175846762","Frankfurter Weg"
"http://linkedgeodata.org/triplify/way175846763","Liethberg"
"http://linkedgeodata.org/triplify/way175847593","Stiegweg"
"http://linkedgeodata.org/triplify/way175847598","Uhlenweg"
"http://linkedgeodata.org/triplify/way175849068","Bohmweg"
"http://linkedgeodata.org/triplify/way175849069","Schöne Aussicht"
"http://linkedgeodata.org/triplify/way175849070","Lechtenberg"
"http://linkedgeodata.org/triplify/way175849071","Westernstraße"
"http://linkedgeodata.org/triplify/way175855436","Driburger Straße"
"http://linkedgeodata.org/triplify/way175855437","Driburger Straße"
"http://linkedgeodata.org/triplify/way175855438","Driburger Straße"
"http://linkedgeodata.org/triplify/way175874207","Bohmweg"
"http://linkedgeodata.org/triplify/way176154873","Bohmweg"
"http://linkedgeodata.org/triplify/way176164875","Bohmweg"
"http://linkedgeodata.org/triplify/way176164876","Kattenecke"
"http://linkedgeodata.org/triplify/way176164877","Kattenecke"
"http://linkedgeodata.org/triplify/way176164879","Kattenecke"
"http://linkedgeodata.org/triplify/way176164880","Müllmerg"
"http://linkedgeodata.org/triplify/way176399356","Schützenplatzschneise"
"http://linkedgeodata.org/triplify/way176399430","Strotheweg"
"http://linkedgeodata.org/triplify/way176399433","Strotheweg"
"http://linkedgeodata.org/triplify/way176399434","Strotheweg"
"http://linkedgeodata.org/triplify/way176677270","Abtsbrede"
"http://linkedgeodata.org/triplify/way176677278","Breslauer Straße"
"http://linkedgeodata.org/triplify/way176677280","Breslauer Straße"
"http://linkedgeodata.org/triplify/way176684582","Alte Poststraße"
"http://linkedgeodata.org/triplify/way176761661","Auf der Bache"
"http://linkedgeodata.org/triplify/way176833691","Erpernburg"
"http://linkedgeodata.org/triplify/way176833692","Erpernburg"
"http://linkedgeodata.org/triplify/way176833693","Erpernburg"
"http://linkedgeodata.org/triplify/way176833695","Krugweg"
"http://linkedgeodata.org/triplify/way176833696","Krugweg"
"http://linkedgeodata.org/triplify/way176833702","Loretoberg"
"http://linkedgeodata.org/triplify/way176865364","Alter Hof"
"http://linkedgeodata.org/triplify/way176878877","Am Bahneinschnitt"
"http://linkedgeodata.org/triplify/way176878878","Am Bahneinschnitt"
"http://linkedgeodata.org/triplify/way176878882","Am Bahneinschnitt"
"http://linkedgeodata.org/triplify/way176878883","Am Bahneinschnitt"
"http://linkedgeodata.org/triplify/way176878884","Am Bahneinschnitt"
"http://linkedgeodata.org/triplify/way176878885","Am Kleeberg"
"http://linkedgeodata.org/triplify/way176878886","Leinertsberg"
"http://linkedgeodata.org/triplify/way176878887","Pöppenweg"
"http://linkedgeodata.org/triplify/way176878888","Schauernweg"
"http://linkedgeodata.org/triplify/way176878889","Schauernweg"
"http://linkedgeodata.org/triplify/way176922418","Bellenstraße"
"http://linkedgeodata.org/triplify/way176922419","Rotdornweg"
"http://linkedgeodata.org/triplify/way176922420","Siekenweg"
"http://linkedgeodata.org/triplify/way176922421","Siekenweg"
"http://linkedgeodata.org/triplify/way176922422","Siekenweg"
"http://linkedgeodata.org/triplify/way176922425","Tudorfer Straße"
"http://linkedgeodata.org/triplify/way176922426","Tudorfer Straße"
"http://linkedgeodata.org/triplify/way176922427","Tudorfer Straße"
"http://linkedgeodata.org/triplify/way176932128","Hellenberg"
"http://linkedgeodata.org/triplify/way176932129","Hilgenweg"
"http://linkedgeodata.org/triplify/way176932130","Hilgenweg"
"http://linkedgeodata.org/triplify/way176932131","Kötterhagen"
"http://linkedgeodata.org/triplify/way176932132","Melschen Kamp"
"http://linkedgeodata.org/triplify/way176932133","Rotdornweg"
"http://linkedgeodata.org/triplify/way176932134","Rotdornweg"
"http://linkedgeodata.org/triplify/way176932135","Schören"
"http://linkedgeodata.org/triplify/way176932141","Eschenkamp"
"http://linkedgeodata.org/triplify/way177053386","Ahdener Talweg"
"http://linkedgeodata.org/triplify/way177053387","Alter Hof"
"http://linkedgeodata.org/triplify/way177053389","Immenweg"
"http://linkedgeodata.org/triplify/way177053390","Immenweg"
"http://linkedgeodata.org/triplify/way177053392","Schokamp"
"http://linkedgeodata.org/triplify/way177053393","Schürenberg"
"http://linkedgeodata.org/triplify/way177053410","Tiggstraße"
"http://linkedgeodata.org/triplify/way177097234","Akazienweg"
"http://linkedgeodata.org/triplify/way177113932","Lösekestraße"
"http://linkedgeodata.org/triplify/way177115397","Reiterpfad"
"http://linkedgeodata.org/triplify/way177115399","Reiterpfad"
"http://linkedgeodata.org/triplify/way177115400","Reiterpfad"
"http://linkedgeodata.org/triplify/way177115403","Reiterpfad"
"http://linkedgeodata.org/triplify/way177115405","Dubelohstraße"
"http://linkedgeodata.org/triplify/way177115410","Dubelohstraße"
"http://linkedgeodata.org/triplify/way177120667","Reiterpfad"
"http://linkedgeodata.org/triplify/way177160189","Jakobusweg"
"http://linkedgeodata.org/triplify/way177230812","Am Kessberg"
"http://linkedgeodata.org/triplify/way177230813","Doktor-Loewenberg-Straße"
"http://linkedgeodata.org/triplify/way177230814","Falkenweg"
"http://linkedgeodata.org/triplify/way177230815","Förster-Blanke-Straße"
"http://linkedgeodata.org/triplify/way177230816","Hainbuchenweg"
"http://linkedgeodata.org/triplify/way177230817","Förster-Blanke-Straße"
"http://linkedgeodata.org/triplify/way177230818","Im Hagen"
"http://linkedgeodata.org/triplify/way177230819","Im Hagen"
"http://linkedgeodata.org/triplify/way177230820","Im Hagen"
"http://linkedgeodata.org/triplify/way177230821","Im Hagen"
"http://linkedgeodata.org/triplify/way177230822","Kellerberg"
"http://linkedgeodata.org/triplify/way177230823","Kösterweg"
"http://linkedgeodata.org/triplify/way177230826","Obernhagen"
"http://linkedgeodata.org/triplify/way177230834","Zum Hasenfeld"
"http://linkedgeodata.org/triplify/way177230835","Kleeweg"
"http://linkedgeodata.org/triplify/way177448536","Bekeweg"
"http://linkedgeodata.org/triplify/way177448537","Bekeweg"
"http://linkedgeodata.org/triplify/way177448538","Lehmkuhle"
"http://linkedgeodata.org/triplify/way177448540","Lehmkuhle"
"http://linkedgeodata.org/triplify/way177895697","Hermann-Löns-Straße"
"http://linkedgeodata.org/triplify/way177895698","Hermann-Löns-Straße"
"http://linkedgeodata.org/triplify/way177967200","Grevestraße"
"http://linkedgeodata.org/triplify/way177994466","Kaunitzer Straße"
"http://linkedgeodata.org/triplify/way177994468","Kaunitzer Straße"
"http://linkedgeodata.org/triplify/way177994482","Vennweg"
"http://linkedgeodata.org/triplify/way177994484","Vennweg"
"http://linkedgeodata.org/triplify/way178088646","Scharmeder Straße"
"http://linkedgeodata.org/triplify/way178088647","Scharmeder Straße"
"http://linkedgeodata.org/triplify/way178088648","Scharmeder Straße"
"http://linkedgeodata.org/triplify/way178088649","Scharmeder Straße"
"http://linkedgeodata.org/triplify/way178088661","Widey"
"http://linkedgeodata.org/triplify/way178217162","Bielefelder Straße"
"http://linkedgeodata.org/triplify/way178467426","Amtsweg"
"http://linkedgeodata.org/triplify/way178566771","Hintere Köppen"
"http://linkedgeodata.org/triplify/way178568704","Mährenstraße"
"http://linkedgeodata.org/triplify/way178568705","Mährenstraße"
"http://linkedgeodata.org/triplify/way178828642","Heinrichstraße"
"http://linkedgeodata.org/triplify/way178828643","Heinrichstraße"
"http://linkedgeodata.org/triplify/way178830926","Sägemühlenweg"
"http://linkedgeodata.org/triplify/way179174046","Zaunkönigweg"
"http://linkedgeodata.org/triplify/way179174772","Lange Straße"
"http://linkedgeodata.org/triplify/way179175071","Gimpelweg"
"http://linkedgeodata.org/triplify/way179324802","Nieheimer Weg"
"http://linkedgeodata.org/triplify/way179324805","Untere Sage"
"http://linkedgeodata.org/triplify/way179327423","Ortbergstraße"
"http://linkedgeodata.org/triplify/way179339238","Dorfstraße"
"http://linkedgeodata.org/triplify/way179492505","Salbeiweg"
"http://linkedgeodata.org/triplify/way179492506","Salbeiweg"
"http://linkedgeodata.org/triplify/way179492507","Salbeiweg"
"http://linkedgeodata.org/triplify/way179494757","Enzianweg"
"http://linkedgeodata.org/triplify/way179496696","Weißdornweg"
"http://linkedgeodata.org/triplify/way179866068","Paderborner Straße"
"http://linkedgeodata.org/triplify/way179866070","Paderborner Straße"
"http://linkedgeodata.org/triplify/way179890221","Krummes Ohr"
"http://linkedgeodata.org/triplify/way180007733","Dr.-Wurm-Straße"
"http://linkedgeodata.org/triplify/way180008700","Sennebahnhof"
"http://linkedgeodata.org/triplify/way180008701","Sennebahnhof"
"http://linkedgeodata.org/triplify/way180008702","Sennebahnhof"
"http://linkedgeodata.org/triplify/way180009426","Adenauerring"
"http://linkedgeodata.org/triplify/way180009427","Hubertusweg"
"http://linkedgeodata.org/triplify/way180009428","Im Frieden"
"http://linkedgeodata.org/triplify/way180014597","Küllhof"
"http://linkedgeodata.org/triplify/way180014599","Küllhof"
"http://linkedgeodata.org/triplify/way180014604","Küllhof"
"http://linkedgeodata.org/triplify/way180014605","Küllhof"
"http://linkedgeodata.org/triplify/way180014606","Küllhof"
"http://linkedgeodata.org/triplify/way180014608","Küllhof"
"http://linkedgeodata.org/triplify/way180014610","Küllhof"
"http://linkedgeodata.org/triplify/way180014611","Küllhof"
"http://linkedgeodata.org/triplify/way180014612","Rolfshof"
"http://linkedgeodata.org/triplify/way180014613","Rolfshof"
"http://linkedgeodata.org/triplify/way180014987","Rolfshof"
"http://linkedgeodata.org/triplify/way180015677","Sennebahnhof"
"http://linkedgeodata.org/triplify/way180016943","Heideweg"
"http://linkedgeodata.org/triplify/way180018496","Dreihausen"
"http://linkedgeodata.org/triplify/way180018978","Bielefelder Straße"
"http://linkedgeodata.org/triplify/way180018980","Bielefelder Straße"
"http://linkedgeodata.org/triplify/way180018981","24 Paderborn-Sennelager"
"http://linkedgeodata.org/triplify/way180018989","24 Paderborn-Sennelager"
"http://linkedgeodata.org/triplify/way180052896","An der Alme"
"http://linkedgeodata.org/triplify/way180052897","An der Alme"
"http://linkedgeodata.org/triplify/way180052898","An der Alme"
"http://linkedgeodata.org/triplify/way180052899","An der Alme"
"http://linkedgeodata.org/triplify/way180145836","Rissenweg"
"http://linkedgeodata.org/triplify/way180288363","Ewertstraße"
"http://linkedgeodata.org/triplify/way181276015","Am Siep"
"http://linkedgeodata.org/triplify/way181276019","Dr.-Pentrup-Straße"
"http://linkedgeodata.org/triplify/way181276020","Dr.-Pentrup-Straße"
"http://linkedgeodata.org/triplify/way181276021","Eggering"
"http://linkedgeodata.org/triplify/way181276022","Friedrich-Wilhelm-Weber-Straße"
"http://linkedgeodata.org/triplify/way181276023","Friedrich-Wilhelm-Weber-Straße"
"http://linkedgeodata.org/triplify/way181295406","Ginsterweg"
"http://linkedgeodata.org/triplify/way181396010","Torfbruchstraße"
"http://linkedgeodata.org/triplify/way181511491","Kantinenweg"
"http://linkedgeodata.org/triplify/way181656243","Stemberg"
"http://linkedgeodata.org/triplify/way181656244","Stemberg"
"http://linkedgeodata.org/triplify/way181657979","Stemberg"
"http://linkedgeodata.org/triplify/way181660625","Meinwerkstraße"
"http://linkedgeodata.org/triplify/way181999302","Am Haustenbach"
"http://linkedgeodata.org/triplify/way182325535","Himmelreichallee"
"http://linkedgeodata.org/triplify/way182329271","Am Hartmannshof"
"http://linkedgeodata.org/triplify/way182334201","Akazienweg"
"http://linkedgeodata.org/triplify/way182334211","Eulenberg"
"http://linkedgeodata.org/triplify/way182343608","Rummelsberg"
"http://linkedgeodata.org/triplify/way182343620","Triftweg"
"http://linkedgeodata.org/triplify/way182391688","Kirchplatz"
"http://linkedgeodata.org/triplify/way182393020","Christian-Schütze-Straße"
"http://linkedgeodata.org/triplify/way182393023","Alter Kirchweg"
"http://linkedgeodata.org/triplify/way182393024","Alter Kirchweg"
"http://linkedgeodata.org/triplify/way182393026","Kuhlbornstraße"
"http://linkedgeodata.org/triplify/way182393031","Kuhlbornstraße"
"http://linkedgeodata.org/triplify/way182402026","Bentfelder Straße"
"http://linkedgeodata.org/triplify/way182402028","Gesselner Straße"
"http://linkedgeodata.org/triplify/way187927427","Halberstädter Straße"
"http://linkedgeodata.org/triplify/way188171482","George-Marshall-Ring"
"http://linkedgeodata.org/triplify/way188365208","Pipinstraße"
"http://linkedgeodata.org/triplify/way188365209","Querweg"
"http://linkedgeodata.org/triplify/way188589929","An der Talle"
"http://linkedgeodata.org/triplify/way188589931","Herbert-Schwiete-Ring"
"http://linkedgeodata.org/triplify/way188660144","Klusweg"
"http://linkedgeodata.org/triplify/way188673619","Auf der Sühle"
"http://linkedgeodata.org/triplify/way188673620","Auf der Sühle"
"http://linkedgeodata.org/triplify/way188673624","Salierstraße"
"http://linkedgeodata.org/triplify/way188673628","Tegelweg"
"http://linkedgeodata.org/triplify/way188771756","Kamillenweg"
"http://linkedgeodata.org/triplify/way188771757","Salbeiweg"
"http://linkedgeodata.org/triplify/way188771758","Schlüsselblumenweg"
"http://linkedgeodata.org/triplify/way188828292","Am Steintor"
"http://linkedgeodata.org/triplify/way189128594","Scharmeder Stadtweg"
"http://linkedgeodata.org/triplify/way189136237","Zur Gartenschau"
"http://linkedgeodata.org/triplify/way189144792","Auf der Ewert"
"http://linkedgeodata.org/triplify/way189144794","Auf der Ewert"
"http://linkedgeodata.org/triplify/way189144795","Auf der Ewert"
"http://linkedgeodata.org/triplify/way189144797","Auf der Ewert"
"http://linkedgeodata.org/triplify/way189144799","Auf der Ewert"
"http://linkedgeodata.org/triplify/way189144800","Auf der Ewert"
"http://linkedgeodata.org/triplify/way189144803","Huchtfeld"
"http://linkedgeodata.org/triplify/way189144806","Huchtfeld"
"http://linkedgeodata.org/triplify/way189144816","Triftstraße"
"http://linkedgeodata.org/triplify/way189310602","Paderborner Straße"
"http://linkedgeodata.org/triplify/way189310603","Paderborner Straße"
"http://linkedgeodata.org/triplify/way189642721","Amselweg"
"http://linkedgeodata.org/triplify/way189642722","Amselweg"
"http://linkedgeodata.org/triplify/way189644136","Querstraße"
"http://linkedgeodata.org/triplify/way189775610","Am Knocken"
"http://linkedgeodata.org/triplify/way189775639","Zur dicken Linde"
"http://linkedgeodata.org/triplify/way190246006","In der Drift"
"http://linkedgeodata.org/triplify/way190246010","Papenberg"
"http://linkedgeodata.org/triplify/way190593059","Am Wallgraben"
"http://linkedgeodata.org/triplify/way190593060","Am Wallgraben"
"http://linkedgeodata.org/triplify/way190599124","Ellern"
"http://linkedgeodata.org/triplify/way190599125","Ellern"
"http://linkedgeodata.org/triplify/way190599127","Lichtenauer Straße"
"http://linkedgeodata.org/triplify/way190599128","Lichtenauer Straße"
"http://linkedgeodata.org/triplify/way190599137","Zur Wippe"
"http://linkedgeodata.org/triplify/way190660530","Haselbusch"
"http://linkedgeodata.org/triplify/way190793608","Hagebuchenweg"
"http://linkedgeodata.org/triplify/way190793609","Hagebuchenweg"
"http://linkedgeodata.org/triplify/way191501007","Meßdornstraße"
"http://linkedgeodata.org/triplify/way191501008","Meßdornstraße"
"http://linkedgeodata.org/triplify/way191501010","Meßdornstraße"
"http://linkedgeodata.org/triplify/way191501013","Scharmeder Stadtweg"
"http://linkedgeodata.org/triplify/way191721636","An der Burg"
"http://linkedgeodata.org/triplify/way191721638","Kurparkstraße"
"http://linkedgeodata.org/triplify/way192332798","Dreihausen"
"http://linkedgeodata.org/triplify/way192332799","Dreihausen"
"http://linkedgeodata.org/triplify/way192332807","Rotheweg"
"http://linkedgeodata.org/triplify/way192797067","Lippestraße"
"http://linkedgeodata.org/triplify/way192797068","Lippestraße"
"http://linkedgeodata.org/triplify/way198853232","Ransohoffweg"
"http://linkedgeodata.org/triplify/way199093594","Franziskanermauer"
"http://linkedgeodata.org/triplify/way199093598","Westernmauer"
"http://linkedgeodata.org/triplify/way199255510","Bentfelder Straße"
"http://linkedgeodata.org/triplify/way199255518","Holzweg"
"http://linkedgeodata.org/triplify/way199262266","Franziskanerstraße"
"http://linkedgeodata.org/triplify/way199356219","Kirchborchener Straße"
"http://linkedgeodata.org/triplify/way199552533","Pater-Ewald-Straße"
"http://linkedgeodata.org/triplify/way199552534","Pater-Ewald-Straße"
"http://linkedgeodata.org/triplify/way199562746","Altensennerweg"
"http://linkedgeodata.org/triplify/way199645789","Bruchweg"
"http://linkedgeodata.org/triplify/way199645852","Sennemühle"
"http://linkedgeodata.org/triplify/way199682599","Hallerweg"
"http://linkedgeodata.org/triplify/way199682600","Hallerweg"
"http://linkedgeodata.org/triplify/way199682627","Moorweg"
"http://linkedgeodata.org/triplify/way199682628","Mühlensenner Straße"
"http://linkedgeodata.org/triplify/way199682629","Rötheweg"
"http://linkedgeodata.org/triplify/way199682630","Schnietzweg"
"http://linkedgeodata.org/triplify/way199682631","Schnietzweg"
"http://linkedgeodata.org/triplify/way199772826","Auf dem Haupte"
"http://linkedgeodata.org/triplify/way199772827","Hauptmannsweg"
"http://linkedgeodata.org/triplify/way199772828","Teichweg"
"http://linkedgeodata.org/triplify/way199772829","Teichweg"
"http://linkedgeodata.org/triplify/way199772830","Weidenweg"
"http://linkedgeodata.org/triplify/way200294258","Papenberg"
"http://linkedgeodata.org/triplify/way200294259","Papenberg"
"http://linkedgeodata.org/triplify/way200582660","Lippeaue"
"http://linkedgeodata.org/triplify/way200582661","Schatenweg"
"http://linkedgeodata.org/triplify/way200582662","Schatenweg"
"http://linkedgeodata.org/triplify/way200716066","Anreppener Straße"
"http://linkedgeodata.org/triplify/way200716067","Anreppener Straße"
"http://linkedgeodata.org/triplify/way200716068","Boker Straße"
"http://linkedgeodata.org/triplify/way200716069","Boker Straße"
"http://linkedgeodata.org/triplify/way200716070","Fichtenweg"
"http://linkedgeodata.org/triplify/way200716071","Fichtenweg"
"http://linkedgeodata.org/triplify/way200716082","Wasserwerkstraße"
"http://linkedgeodata.org/triplify/way200716083","Wasserwerkstraße"
"http://linkedgeodata.org/triplify/way201013165","Am Siep"
"http://linkedgeodata.org/triplify/way201013172","Feldmark"
"http://linkedgeodata.org/triplify/way201141257","Haxterhöhe"
"http://linkedgeodata.org/triplify/way201349043","Auf dem Busche"
"http://linkedgeodata.org/triplify/way201384719","Im Kuhlen"
"http://linkedgeodata.org/triplify/way201509772","Sperberweg"
"http://linkedgeodata.org/triplify/way201571326","Am Sporckhof"
"http://linkedgeodata.org/triplify/way201571327","Am Sporckhof"
"http://linkedgeodata.org/triplify/way201571328","Birkenkamp"
"http://linkedgeodata.org/triplify/way201571329","Birkenkamp"
"http://linkedgeodata.org/triplify/way201571330","Enger Weg"
"http://linkedgeodata.org/triplify/way201571343","Hapigsweg"
"http://linkedgeodata.org/triplify/way201571344","Hapigsweg"
"http://linkedgeodata.org/triplify/way201571345","Horsthöfe"
"http://linkedgeodata.org/triplify/way201571347","Horsthöfe"
"http://linkedgeodata.org/triplify/way201571350","Rellerweg"
"http://linkedgeodata.org/triplify/way201571351","Rellerweg"
"http://linkedgeodata.org/triplify/way201571352","Rellerweg"
"http://linkedgeodata.org/triplify/way201571354","Rellerweg"
"http://linkedgeodata.org/triplify/way201571359","Zur alten Kapelle"
"http://linkedgeodata.org/triplify/way201571360","Zur alten Kapelle"
"http://linkedgeodata.org/triplify/way201579894","Auf der Bache"
"http://linkedgeodata.org/triplify/way201659179","Brinkweg"
"http://linkedgeodata.org/triplify/way201659191","Prozessionsweg"
"http://linkedgeodata.org/triplify/way201659192","Rellerweg"
"http://linkedgeodata.org/triplify/way201659196","Unterer Weg"
"http://linkedgeodata.org/triplify/way201736674","Horsthöfe"
"http://linkedgeodata.org/triplify/way201736681","Sandbrink"
"http://linkedgeodata.org/triplify/way201736685","Wittendorfer Straße"
"http://linkedgeodata.org/triplify/way202271828","Schöne Aussicht"
"http://linkedgeodata.org/triplify/way202277738","Bergstraße"
"http://linkedgeodata.org/triplify/way202277740","Bergstraße"
"http://linkedgeodata.org/triplify/way202277742","Hüttenstraße"
"http://linkedgeodata.org/triplify/way202897880","Richtweg"
